bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8346888,177,8346888: [ubsan] block.cpp:1617:30: runtime error: 9.97582e+36 is outside the range of representable values of type 'int',MBaesken,2025-04-03,2025-04-04,integrated|backport|clean,SAP,DE,1,
8353274,178,8353274: [PPC64] Bug related to -XX:+UseCompactObjectHeaders -XX:-UseSIGTRAP in JDK-8305895,TheRealMDoerr,2025-04-04,2025-04-08,integrated|backport|clean,SAP,DE,4,
8347300,179,"8347300: Don't exclude the ""PATH"" var from the environment when running app launchers in jpackage tests",ankhunti,2025-04-04,2025-04-15,integrated|backport|clean,,,11,
8353053,180,8353053: (fs) Add support for UserDefinedFileAttributeView on AIX,varada1110,2025-04-04,2025-04-08,integrated|backport|clean,,,4,
8353066,181,8353066: Properly detect Windows/aarch64 as build platform,MBaesken,2025-04-04,2025-04-08,integrated|backport|clean,SAP,DE,4,
8330598,183,8330598: java/net/httpclient/Http1ChunkedTest.java fails with java.util.MissingFormatArgumentException: Format specifier '%s',govsrini,2025-04-07,2025-04-09,integrated|backport|clean,,,2,
8352706,184,8352706: httpclient HeadTest does not run on HTTP2,govsrini,2025-04-07,2025-04-09,integrated|backport|clean,,,2,
8353709,185,8353709: Debug symbols bundle should contain full debug files when building --with-external-symbols-in-bundles=public,RealCLanger,2025-04-07,2025-04-10,integrated|backport|clean,SAP,DE,3,
8350313,186,8350313: Include timings for leaving safepoint in safepoint logging,pengxiaolong,2025-04-09,2025-04-18,integrated|backport|clean,Amazon,US,9,
8353787,187,8353787: Increased number of SHA-384-Digest java.util.jar.Attributes$Name instances leading to higher memory footprint,kieran-farrell,2025-04-11,2025-04-17,integrated|backport|clean,,,6,
8344629,188,8344629: SSLSocketNoServerHelloClientShutdown test timeout,RealCLanger,2025-04-14,2025-04-15,integrated|backport|clean,SAP,DE,1,
8344892,189,8344892: beans/finder/MethodFinder.findMethod incorrectly returns null,RealCLanger,2025-04-14,2025-04-15,integrated|backport|clean,SAP,DE,1,
8353329,192,8353329: Small memory leak when create GrowableArray with initial size 0,sendaoYan,2025-04-15,2025-04-21,integrated|backport|clean,Alibaba,CN,6,zhengyu123
8353946,193,8353946: Incorrect WINDOWS ifdef in os::build_agent_function_name,dholmes-ora,2025-04-15,2025-04-15,integrated|backport|clean,Oracle,AU,0,
8350211,194,8350211: CTW: Attempt to preload all classes in constant pool,shyamkishororacle,2025-04-15,2025-04-18,integrated|backport,,,3,phohensee
8350924,196,8350924: javax/swing/JMenu/4213634/bug4213634.java fails,kboulanou,2025-04-15,2025-04-18,integrated|backport|clean,,,3,
,197,Merge a9cfe9e82ac0bb22b1027210fd3ca926d93a809a,robm-openjdk,2025-04-15,2025-04-15,integrated|clean,,,0,
8353185,199,8353185: Introduce the concept of upgradeable files in context of JEP 493,jerboaa,2025-04-16,2025-04-17,integrated|backport|clean,Red Hat,CA,1,
8349348,200,8349348: Refactor ClassLoaderDeadlock.sh and Deadlock.sh to run fully in java,Shivangi-aa,2025-04-16,2025-04-17,integrated|backport|clean,,,1,
8352109,201,8352109: java/awt/Desktop/MailTest.java fails in platforms where Action.MAIL is not supported,kboulanou,2025-04-17,2025-04-18,integrated|backport|clean,,,1,
8355524,207,8355524: Only every second line in upgradeable files is being used,jerboaa,2025-04-25,2025-05-06,integrated|backport|clean,Red Hat,CA,11,
8352508,210,8352508: [Redo] G1: Pinned regions with pinned objects only reachable by native code crash VM,tschatzl,2025-04-28,2025-04-28,integrated|backport|clean,Oracle,DE,0,
8350498,213,8350498: Remove two Camerfirma root CA certificates,rhalade,2025-04-30,2025-05-06,integrated|backport|clean,Oracle,US,6,
8356096,222,8356096: ISO 4217 Amendment 179 Update,weibxiao,2025-05-20,2025-05-20,integrated|backport,,,0,coffeys
8359170,231,8359170: Add 2 TLS and 2 CS Sectigo roots,Shivangi-aa,2025-06-11,2025-06-11,integrated|backport|clean,,,0,
,237,Merge 5175965a949c2b1f1dedf2eaac714397eb5526ed,robm-openjdk,2025-07-15,2025-07-15,integrated|clean,,,0,
