bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8370483,270,8370483: [CRaC] java/nio/file/spi/SetDefaultProvider.java test fails because of incorrect toFile() usage,antonvoznia,2025-10-24,2025-10-30,integrated,,,6,TimPushkin
8370888,271,8370888: [CRaC] Use better source of random for UUID generation in checkpoint path,rvansa,2025-10-30,2025-11-03,integrated,Azul,,4,TimPushkin
8370873,272,8370873: [CRaC] Launcher does not parse CRaC VM options from JDK_JAVA_OPTIONS,rvansa,2025-10-30,2025-11-03,integrated,Azul,,4,TimPushkin
8371250,273,8371250: [CRaC] Remove old pid file in ImageScoreTest,rvansa,2025-11-04,2025-11-05,integrated,Azul,,1,TimPushkin
8371337,274,8371337: [CRaC] Fastdebug build fails when calling OperatingSystemMxBean.getProcessCpuLoad after restore,rvansa,2025-11-05,2025-11-24,integrated,Azul,,19,TimPushkin
8371462,275,8371462: [CRaC] Improve listening socket reopen through FD policies,rvansa,2025-11-07,2025-11-28,integrated,Azul,,21,TimPushkin
8371549,276,8371549: [CRaC] Implement C/R in Selector on non-Linux,rvansa,2025-11-28,2026-01-09,integrated,Azul,,42,TimPushkin
8372863,277,8372863: [CRaC] Fix glibc IFUNC for AVX_Fast_Unaligned_Load,jankratochvil,2025-12-02,2025-12-08,integrated,Azul,,6,rvansa
8372933,278,"8372933: [CRaC] Restore failed due to incompatible or missing CPU features, try using -XX:CPUFeatures=0xfoo,0xbar on checkpoint",jankratochvil,2025-12-02,2026-02-04,integrated,Azul,,64,rvansa
8373027,279,"8373027: [CRaC] [CRIU] x86: FPU xsave area present, but host cpu doesn't support it",jankratochvil,2025-12-03,2025-12-18,integrated,Azul,,15,rvansa
8373043,280,8373043: [CRaC] remove CPUFeatures qemu-kvm test,jankratochvil,2025-12-03,2025-12-22,integrated,Azul,,19,TimPushkin
8373687,281,8373687: [CRaC] Add metrics through jcmd,rvansa,2025-12-15,2025-12-23,integrated,Azul,,8,TimPushkin
8373781,282,8373781: [CRaC] Permit -XX:CPUFeatures on other platforms,rvansa,2025-12-17,2026-01-06,integrated,Azul,,20,TimPushkin
8374491,283,8374491: CPUFeatures: check performance regression of AVX_Fast_Unaligned_Load,jankratochvil,2026-01-04,2026-01-08,integrated,Azul,,4,TimPushkin
8374614,284,8374614: [CRaC] Remove defunct fdinfo marking,rvansa,2026-01-06,2026-01-09,integrated,Azul,,3,TimPushkin
8373784,285,8373784: [CRaC] VM Option to require perfect CPU fit,rvansa,2026-01-06,2026-01-09,integrated,Azul,,3,"jankratochvil,TimPushkin"
8375044,286,8375044: [CRaC] Structured engine options info,rvansa,2026-01-12,2026-01-26,integrated,Azul,,14,TimPushkin
8375286,287,8375286: [CRaC] Crash with empty CRaCCheckpointTo,rvansa,2026-01-14,2026-01-19,integrated,Azul,,5,TimPushkin
,288,Merge jdk:jdk-27+5,TimPushkin,2026-01-28,2026-02-02,integrated|clean,Azul,,5,rvansa
8376959,289,8376959: [CRaC] Turn simengine into shared library,rvansa,2026-02-02,2026-02-13,integrated,Azul,,11,TimPushkin
,290,Merge jdk:jdk-27+7,TimPushkin,2026-02-03,2026-02-04,integrated,Azul,,1,rvansa
8377177,291,8377177: [CRaC] Clarify engine use in the testsuite,rvansa,2026-02-05,2026-02-05,integrated,Azul,,0,TimPushkin
8377173,292,8377173: [CRaC] Don't set direct_map=true on checkpoint,rvansa,2026-02-05,2026-02-05,integrated,Azul,,0,TimPushkin
8362238,293,8362238: [CRaC] crac/fileDescriptors/FileWatcherThreadTest should wait for events with timeout,snazarkin,2026-02-05,2026-02-06,integrated,,,1,TimPushkin
8377546,294,8377546: [CRaC] Make CheckpointRestorePathTest.testRestoreNoImage platform-dependent,TimPushkin,2026-02-10,2026-02-10,integrated,Azul,,0,rvansa
8377562,295,8377562: [CRaC] Add better logging to RemoteJmxTest,TimPushkin,2026-02-10,2026-02-24,integrated,Azul,,14,rvansa
8378259,296,8378259: [CRaC] Tests using CRIU fail in GitHub Actions,TimPushkin,2026-02-19,2026-02-23,integrated,Azul,,4,rvansa
8378446,297,8378446: [CRaC] Replace libcrexec with libcriuengine,rvansa,2026-02-24,2026-02-27,integrated,Azul,,3,TimPushkin
8378857,298,8378857: [CRaC] Expose checkpoint method in CRaCMXBean,rvansa,2026-02-27,2026-03-09,integrated,Azul,,10,TimPushkin
8378821,299,8378821: [CRaC] Record & check CRaC engine,rvansa,2026-03-02,2026-03-09,integrated,Azul,,7,TimPushkin
,300,Merge jdk:jdk-27+11,TimPushkin,2026-03-03,2026-03-06,integrated|clean,Azul,,3,rvansa
8378978,301,8378978: [CRaC] Use CRIU from PATH,rvansa,2026-03-05,2026-03-13,integrated,Azul,,8,TimPushkin
8379664,302,8379664: [CRaC] Deprecate Core.getGlobalContext(),rvansa,2026-03-10,2026-03-16,integrated,Azul,,6,TimPushkin
8380284,303,8380284: [CRaC] Deprecate Core.checkpointRestore(),rvansa,2026-03-17,2026-03-17,integrated,Azul,,0,TimPushkin
