bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
,932,Add .iml dependency example-shared for flashattention,grfrost,2026-02-20,2026-02-20,integrated,Oracle,,0,
,933,Generating javadoc for OnnxOperators,asotona,2026-02-23,2026-02-23,integrated,Oracle,CZ,0,
,934,Hat auto generate c99 vec mappings using codebuilders,grfrost,2026-02-24,2026-02-24,integrated,Oracle,,0,
,935,Clean up doc of OpWriter and OpParser,PaulSandoz,2026-02-24,2026-02-24,integrated,Oracle,,0,
,936,[hat] Fix for private/shared memory of UDT,jjfumero,2026-02-25,2026-03-04,integrated,Oracle,,7,
,937,Hat add useful codebuilder shortcuts,grfrost,2026-02-25,2026-02-25,integrated,Oracle,,0,
,938,BytecodeGenerator: replace OpParser call with OpBuilder-generated code for reflectable lambdas,asotona,2026-02-25,2026-02-26,integrated,Oracle,CZ,1,
,939,Turn Reflect warnings into errors,asotona,2026-02-26,2026-02-26,integrated,Oracle,CZ,0,PaulSandoz
,940,Hat add step vec function and new shaders,grfrost,2026-02-27,2026-02-27,integrated,Oracle,,0,
,941,Added simple Square experiment,grfrost,2026-02-28,2026-02-28,integrated,Oracle,,0,
,942,Fixed truchet shader. Was matmul typo. Also new Shaders,grfrost,2026-03-01,2026-03-01,integrated,Oracle,,0,
,943,[hat] CUDA backend chores,jjfumero,2026-03-02,2026-03-04,integrated,Oracle,,2,
,944,[hat] Mixed float/f16 operations from globalMemory,jjfumero,2026-03-02,2026-03-03,integrated,Oracle,,1,
,945,Split buffer access and inliner gave codegen access to callgraph data,grfrost,2026-03-02,2026-03-02,integrated,Oracle,,0,
,946,[hat] Improves the testing framework report,jjfumero,2026-03-03,2026-03-03,integrated,Oracle,,0,
,947,Removed dangling value->result elses in cl codegen and added helpers ,grfrost,2026-03-03,2026-03-03,integrated,Oracle,,0,
,948,Hat remove dead code from callgraphs and entrypoints,grfrost,2026-03-04,2026-03-04,integrated,Oracle,,0,
,949,Hat use vec builder to generate c99 methods,grfrost,2026-03-04,2026-03-04,integrated,Oracle,,0,
,950,Buffer tagger cleanup,rbrchen,2026-03-04,2026-03-13,integrated,,,9,
,951,Update the modeling of switch label,mabbay,2026-03-05,2026-03-13,integrated,Oracle,,8,PaulSandoz
,952,Hat kernel callgraph was missing reachable methods,grfrost,2026-03-06,2026-03-06,integrated,Oracle,,0,
,953,Hat fix shader app stutter and add hat enabled shaders,grfrost,2026-03-08,2026-03-08,integrated,Oracle,,0,
,956,[hat] Debug information improved,jjfumero,2026-03-09,2026-03-09,integrated,Oracle,,0,
,958,"[hat][docs] installation, setup and testing updated",jjfumero,2026-03-10,2026-03-11,integrated,Oracle,,1,
,959,Move runtime tests,mabbay,2026-03-10,2026-03-12,integrated,Oracle,,2,PaulSandoz
,960,Hat convert all shaders to use virtual image,grfrost,2026-03-10,2026-03-10,integrated,Oracle,,0,
,961,Vectorized nbody and mapped mat3 opencl methods,grfrost,2026-03-11,2026-03-11,integrated,Oracle,,0,
,962,Improvements to constant expression evaluation,mabbay,2026-03-11,2026-03-12,integrated,Oracle,,1,PaulSandoz
,963,[hat] update README file,jjfumero,2026-03-11,2026-03-11,integrated,Oracle,,0,
,964,Fix JavaType::equals implementation,mcimadamore,2026-03-11,2026-03-12,integrated,Oracle,GB,1,PaulSandoz
,965,Remove extra @Reflect flashattention demo,jjfumero,2026-03-12,2026-03-12,integrated,Oracle,,0,
,966,Fixed kernel callgraph ordering using DAG,grfrost,2026-03-13,2026-03-13,integrated,Oracle,,0,
,967,Hat more vec and mat func mappings,grfrost,2026-03-13,2026-03-13,integrated,Oracle,,0,
,968,Remove babylon interpreter dependency,grfrost,2026-03-13,2026-03-13,integrated,Oracle,,0,
,970,Fix IntroShader and tidyup vec and mat mappings for opencl,grfrost,2026-03-14,2026-03-14,integrated,Oracle,,0,
,971,Added shader viewer controls as well as FPS and shader time,grfrost,2026-03-14,2026-03-14,integrated,Oracle,,0,
,972,ONNX LlamaModel example fix,asotona,2026-03-16,2026-03-16,integrated,Oracle,CZ,0,
,973,Various fixes to java side and opencl mapped vecs and mats,grfrost,2026-03-16,2026-03-16,integrated,Oracle,,0,
,974,[hat] fix flag to show kernel model,jjfumero,2026-03-18,2026-03-18,integrated,Oracle,,0,
,975,fix step and allow width/height to differ - galaxy shader,grfrost,2026-03-18,2026-03-18,integrated,Oracle,,0,
